employee_id,week,shift_type
2875,3,night
2875,4,evening
2876,1,evening
2876,2,evening
2876,3,evening
2876,4,evening
2877,1,evening
2877,2,evening
2877,3,morning
2877,4,morning
2878,1,evening
2878,2,morning
2878,3,evening
2878,4,night
2879,1,night
2879,2,night
2879,3,evening
2879,4,morning
2880,1,morning
2880,2,evening
2880,3,night
2880,4,night
2881,1,morning
2881,2,evening
2881,3,night
2881,4,morning
2882,1,morning
2882,2,evening
2882,3,morning
2882,4,evening
2883,1,evening
2883,2,morning
2883,3,evening
2883,4,evening
2884,1,evening
2884,2,night
2884,3,evening
2884,4,evening
2885,1,night
2885,2,night
2885,3,evening
2885,4,morning
2886,1,evening
2886,2,night
2886,3,night
2886,4,morning
2887,1,morning
2887,2,night
2887,3,evening
2887,4,morning
2888,1,morning
2888,2,morning
2888,3,morning
2888,4,morning
2889,1,evening
2889,2,evening
2889,3,morning
2889,4,morning
2890,1,morning
2890,2,night
2890,3,night
2890,4,night
2891,1,night
2891,2,evening
2891,3,night
2891,4,night
2892,1,morning
2892,2,morning
2892,3,evening
2892,4,morning
2893,1,night
2893,2,morning
2893,3,evening
2893,4,morning
2894,1,morning
2894,2,evening
2894,3,evening
2894,4,night
2895,1,evening
2895,2,evening
2895,3,morning
2895,4,morning
2896,1,morning
2896,2,night
2896,3,evening
2896,4,evening
2897,1,morning
2897,2,night
2897,3,morning
2897,4,evening
2898,1,night
2898,2,night
2898,3,morning
2898,4,evening
2899,1,night
2899,2,morning
2899,3,night
2899,4,evening
2900,1,evening
2900,2,morning
2900,3,morning
2900,4,evening
2901,1,evening
2901,2,night
2901,3,evening
2901,4,night
2902,1,night
2902,2,evening
2902,3,night
2902,4,morning
2903,1,night
2903,2,morning
2903,3,morning
2903,4,morning
2904,1,evening
2904,2,evening
2904,3,morning
2904,4,night
2905,1,evening
2905,2,evening
2905,3,morning
2905,4,evening
2906,1,night
2906,2,evening
2906,3,morning
2906,4,morning
2907,1,night
2907,2,morning
2907,3,evening
2907,4,night
2908,1,morning
2908,2,night
2908,3,morning
2908,4,evening
2909,1,morning
2909,2,morning
2909,3,evening
2909,4,morning
2910,1,night
2910,2,morning
2910,3,evening
2910,4,night
2911,1,evening
2911,2,night
2911,3,morning
2911,4,night
2912,1,morning
2912,2,night
2912,3,night
2912,4,evening
2913,1,night
2913,2,evening
2913,3,evening
2913,4,evening
2914,1,morning
2914,2,night
2914,3,night
2914,4,night
2915,1,night
2915,2,evening
2915,3,morning
2915,4,evening
2916,1,night
2916,2,morning
2916,3,evening
2916,4,night
2917,1,night
2917,2,morning
2917,3,evening
2917,4,night
2918,1,evening
2918,2,evening
2918,3,evening
2918,4,evening
2919,1,evening
2919,2,morning
2919,3,morning
2919,4,evening
2920,1,evening
2920,2,morning
2920,3,night
2920,4,night
2921,1,morning
2921,2,morning
2921,3,night
2921,4,morning
2922,1,morning
2922,2,night
2922,3,morning
2922,4,night
2923,1,night
2923,2,evening
2923,3,morning
2923,4,evening
2924,1,night
2924,2,night
2924,3,evening
2924,4,evening
2925,1,morning
2925,2,evening
2925,3,morning
2925,4,night
2926,1,morning
2926,2,morning
2926,3,morning
2926,4,evening
2927,1,evening
2927,2,night
2927,3,night
2927,4,night
2928,1,morning
2928,2,morning
2928,3,evening
2928,4,evening
2929,1,morning
2929,2,morning
2929,3,evening
2929,4,morning
2930,1,night
2930,2,night
2930,3,night
2930,4,night
2931,1,morning
2931,2,night
2931,3,evening
2931,4,evening
2932,1,night
2932,2,morning
2932,3,night
2932,4,night
2933,1,morning
2933,2,night
2933,3,night
2933,4,evening
2934,1,morning
2934,2,night
2934,3,morning
2934,4,morning
2935,1,night
2935,2,morning
2935,3,morning
2935,4,night
2936,1,evening
2936,2,evening
2936,3,evening
2936,4,night
2937,1,night
2937,2,morning
2937,3,morning
2937,4,night
2938,1,morning
2938,2,evening
2938,3,night
2938,4,morning
2939,1,morning
2939,2,night
2939,3,night
2939,4,evening
2940,1,morning
2940,2,night
2940,3,morning
2940,4,night
2941,1,morning
2941,2,evening
2941,3,morning
2941,4,night
2942,1,evening
2942,2,morning
2942,3,night
2942,4,morning
2943,1,night
2943,2,morning
2943,3,night
2943,4,morning
2944,1,evening
2944,2,evening
2944,3,morning
2944,4,evening
2945,1,morning
2945,2,morning
2945,3,night
2945,4,morning
2946,1,morning
2946,2,night
2946,3,evening
2946,4,morning
2947,1,night
2947,2,night
2947,3,morning
2947,4,evening
2948,1,night
2948,2,evening
2948,3,morning
2948,4,night
2949,1,night
2949,2,evening
2949,3,evening
2949,4,evening
2950,1,morning
2950,2,night
2950,3,evening
2950,4,evening
2951,1,morning
2951,2,night
2951,3,night
2951,4,morning
2952,1,morning
2952,2,night
2952,3,evening
2952,4,morning
2953,1,night
2953,2,morning
2953,3,night
2953,4,night
2954,1,night
2954,2,evening
2954,3,evening
2954,4,evening
2955,1,morning
2955,2,evening
2955,3,morning
2955,4,evening
2956,1,night
2956,2,night
2956,3,evening
2956,4,evening
2957,1,night
2957,2,night
2957,3,night
2957,4,morning
2958,1,morning
2958,2,night
2958,3,morning
2958,4,night
2959,1,evening
2959,2,evening
2959,3,night
2959,4,evening
2960,1,night
2960,2,evening
2960,3,night
2960,4,morning
2961,1,evening
2961,2,evening
2961,3,night
2961,4,night
2962,1,evening
2962,2,morning
2962,3,evening
2962,4,evening
2963,1,night
2963,2,evening
2963,3,evening
2963,4,morning
2964,1,morning
2964,2,evening
2964,3,night
2964,4,morning
2965,1,morning
2965,2,evening
2965,3,evening
2965,4,night
2966,1,morning
2966,2,evening
2966,3,morning
2966,4,morning
2967,1,morning
2967,2,evening
2967,3,night
2967,4,evening
2968,1,evening
2968,2,evening
2968,3,morning
2968,4,evening
2969,1,night
2969,2,night
2969,3,morning
2969,4,night
2970,1,evening
2970,2,morning
2970,3,morning
2970,4,evening
2971,1,morning
2971,2,night
2971,3,night
2971,4,night
2972,1,morning
2972,2,evening
2972,3,morning
2972,4,evening
2973,1,night
2973,2,night
2973,3,evening
2973,4,evening
2974,1,night
2974,2,night
2974,3,night
2974,4,morning
2975,1,evening
2975,2,evening
2975,3,morning
2975,4,morning
2976,1,night
2976,2,night
2976,3,morning
2976,4,evening
2977,1,night
2977,2,morning
2977,3,night
2977,4,morning
2978,1,night
2978,2,evening
2978,3,morning
2978,4,evening
2979,1,evening
2979,2,evening
2979,3,evening
2979,4,night
2980,1,evening
2980,2,morning
2980,3,evening
2980,4,morning
2981,1,night
2981,2,evening
2981,3,morning
2981,4,morning
2982,1,morning
2982,2,morning
2982,3,morning
2982,4,morning
2983,1,night
2983,2,evening
2983,3,evening
2983,4,evening
2984,1,night
2984,2,night
2984,3,night
2984,4,morning
2985,1,morning
2985,2,night
2985,3,morning
2985,4,morning
2986,1,night
2986,2,evening
2986,3,night
2986,4,morning
2987,1,evening
2987,2,night
2987,3,evening
2987,4,morning
2988,1,evening
2988,2,evening
2988,3,morning
2988,4,morning
2989,1,evening
2989,2,evening
2989,3,night
2989,4,evening
2990,1,evening
2990,2,evening
2990,3,morning
2990,4,evening
2991,1,night
2991,2,night
2991,3,morning
2991,4,night
2992,1,evening
2992,2,morning
2992,3,night
2992,4,night
2993,1,morning
2993,2,evening
2993,3,evening
2993,4,evening
2994,1,night
2994,2,night
2994,3,evening
2994,4,night
2995,1,night
2995,2,morning
2995,3,morning
2995,4,evening
2996,1,evening
2996,2,morning
2996,3,morning
2996,4,evening
2997,1,evening
2997,2,evening
2997,3,evening
2997,4,morning
2998,1,night
2998,2,morning
2998,3,night
2998,4,evening
2999,1,morning
2999,2,evening
2999,3,night
2999,4,evening
3000,1,morning
3000,2,morning
3000,3,night
3000,4,morning
3001,1,night
3001,2,morning
3001,3,evening
3001,4,evening
3002,1,night
3002,2,evening
3002,3,evening
3002,4,night
3003,1,night
3003,2,morning
3003,3,evening
3003,4,evening
3004,1,morning
3004,2,night
3004,3,evening
3004,4,evening
3005,1,night
3005,2,evening
3005,3,evening
3005,4,night
3006,1,evening
3006,2,evening
3006,3,evening
3006,4,night
3007,1,morning
3007,2,morning
3007,3,evening
3007,4,morning
3008,1,night
3008,2,night
3008,3,morning
3008,4,morning
3009,1,evening
3009,2,evening
3009,3,night
3009,4,evening
3010,1,evening
3010,2,night
3010,3,night
3010,4,evening
3011,1,morning
3011,2,evening
3011,3,evening
3011,4,night
3012,1,night
3012,2,morning
3012,3,morning
3012,4,night
3013,1,night
3013,2,night
3013,3,morning
3013,4,night
3014,1,evening
3014,2,night
3014,3,night
3014,4,night
3015,1,night
3015,2,morning
3015,3,night
3015,4,evening
3016,1,morning
3016,2,night
3016,3,night
3016,4,evening
3017,1,morning
3017,2,morning
3017,3,evening
3017,4,morning
3018,1,evening
3018,2,morning
3018,3,morning
3018,4,night
3019,1,evening
3019,2,night
3019,3,night
3019,4,evening
3020,1,morning
3020,2,morning
3020,3,morning
3020,4,evening
3021,1,morning
3021,2,evening
3021,3,evening
3021,4,evening
3022,1,night
3022,2,morning
3022,3,evening
3022,4,morning
3023,1,night
3023,2,morning
3023,3,evening
3023,4,night
3024,1,morning
3024,2,evening
3024,3,morning
3024,4,morning
3025,1,evening
3025,2,night
3025,3,night
3025,4,morning
3026,1,evening
3026,2,morning
3026,3,night
3026,4,morning
3027,1,evening
3027,2,morning
3027,3,evening
3027,4,evening
3028,1,night
3028,2,morning
3028,3,evening
3028,4,morning
3029,1,evening
3029,2,night
3029,3,evening
3029,4,morning
3030,1,morning
3030,2,evening
3030,3,evening
3030,4,evening
3031,1,evening
3031,2,morning
3031,3,night
3031,4,morning
3032,1,evening
3032,2,morning
3032,3,morning
3032,4,morning
3033,1,evening
3033,2,morning
3033,3,evening
3033,4,night
3034,1,morning
3034,2,evening
3034,3,night
3034,4,evening
3035,1,night
3035,2,morning
3035,3,night
3035,4,night
3036,1,morning
3036,2,morning
3036,3,evening
3036,4,evening
3037,1,night
3037,2,morning
3037,3,night
3037,4,night
3038,1,evening
3038,2,evening
3038,3,evening
3038,4,evening
3039,1,night
3039,2,night
3039,3,evening
3039,4,evening
3040,1,morning
3040,2,night
3040,3,morning
3040,4,evening
3041,1,evening
3041,2,morning
3041,3,night
3041,4,evening
3042,1,night
3042,2,night
3042,3,morning
3042,4,evening
3043,1,evening
3043,2,morning
3043,3,night
3043,4,night
3044,1,night
3044,2,night
3044,3,evening
3044,4,evening
3045,1,evening
3045,2,evening
3045,3,morning
3045,4,night
3046,1,evening
3046,2,evening
3046,3,night
3046,4,night
3047,1,night
3047,2,morning
3047,3,morning
3047,4,night
3048,1,night
3048,2,night
3048,3,night
3048,4,night
3049,1,morning
3049,2,night
3049,3,night
3049,4,night
3050,1,night
3050,2,night
3050,3,morning
3050,4,night
3051,1,evening
3051,2,morning
3051,3,morning
3051,4,morning
3052,1,morning
3052,2,night
3052,3,morning
3052,4,evening
3053,1,evening
3053,2,night
3053,3,morning
3053,4,night
3054,1,night
3054,2,night
3054,3,morning
3054,4,night
3055,1,morning
3055,2,evening
3055,3,morning
3055,4,morning
3056,1,night
3056,2,morning
3056,3,evening
3056,4,night
3057,1,night
3057,2,evening
3057,3,morning
3057,4,night
3058,1,night
3058,2,night
3058,3,morning
3058,4,morning
3059,1,morning
3059,2,morning
3059,3,night
3059,4,evening
3060,1,morning
3060,2,night
3060,3,night
3060,4,night
3061,1,night
3061,2,night
3061,3,evening
3061,4,evening
3062,1,evening
3062,2,evening
3062,3,morning
3062,4,evening
3063,1,morning
3063,2,evening
3063,3,morning
3063,4,morning
3064,1,night
3064,2,evening
3064,3,evening
3064,4,night
3065,1,morning
3065,2,evening
3065,3,evening
3065,4,morning
3066,1,morning
3066,2,evening
3066,3,morning
3066,4,morning
3067,1,night
3067,2,night
3067,3,morning
3067,4,morning
3068,1,night
3068,2,evening
3068,3,evening
3068,4,morning
3069,1,evening
3069,2,evening
3069,3,evening
3069,4,evening
3070,1,night
3070,2,evening
3070,3,night
3070,4,morning
3071,1,evening
3071,2,morning
3071,3,morning
3071,4,evening
3072,1,evening
3072,2,evening
3072,3,night
3072,4,evening
3073,1,night
3073,2,morning
3073,3,night
3073,4,night
3074,1,evening
3074,2,morning
3074,3,morning
3074,4,night
3075,1,morning
3075,2,evening
3075,3,evening
3075,4,night
3076,1,evening
3076,2,evening
3076,3,evening
3076,4,morning
3077,1,morning
3077,2,morning
3077,3,morning
3077,4,evening
3078,1,evening
3078,2,evening
3078,3,morning
3078,4,night
3079,1,morning
3079,2,evening
3079,3,night
3079,4,evening
3080,1,evening
3080,2,morning
3080,3,night
3080,4,evening
3081,1,evening
3081,2,morning
3081,3,night
3081,4,morning
3082,1,morning
3082,2,evening
3082,3,evening
3082,4,morning
3083,1,morning
3083,2,morning
3083,3,morning
3083,4,morning
3084,1,morning
3084,2,morning
3084,3,morning
3084,4,evening
3085,1,evening
3085,2,night
3085,3,evening
3085,4,evening
3086,1,evening
3086,2,night
3086,3,morning
3086,4,evening
3087,1,morning
3087,2,evening
3087,3,evening
3087,4,night
3088,1,evening
3088,2,evening
3088,3,morning
3088,4,morning
3089,1,evening
3089,2,morning
3089,3,night
3089,4,night
3090,1,evening
3090,2,night
3090,3,morning
3090,4,evening
3091,1,morning
3091,2,night
3091,3,night
3091,4,evening
3092,1,evening
3092,2,night
3092,3,evening
3092,4,night
3093,1,morning
3093,2,night
3093,3,night
3093,4,morning
3094,1,morning
3094,2,evening
3094,3,morning
3094,4,night
3095,1,evening
3095,2,night
3095,3,evening
3095,4,evening
3096,1,evening
3096,2,evening
3096,3,evening
3096,4,night
3097,1,morning
3097,2,evening
3097,3,morning
3097,4,evening
3098,1,night
3098,2,night
3098,3,evening
3098,4,morning
3099,1,night
3099,2,night
3099,3,night
3099,4,evening
3100,1,evening
3100,2,evening
3100,3,night
3100,4,morning
3101,1,evening
3101,2,night
3101,3,evening
3101,4,night
3102,1,morning
3102,2,evening
3102,3,morning
3102,4,evening
3103,1,night
3103,2,morning
3103,3,evening
3103,4,evening
3104,1,night
3104,2,evening
3104,3,night
3104,4,night
3105,1,night
3105,2,night
3105,3,morning
3105,4,morning
3106,1,evening
3106,2,morning
3106,3,night
3106,4,evening
3107,1,night
3107,2,morning
3107,3,evening
3107,4,night
3108,1,morning
3108,2,night
3108,3,morning
3108,4,evening
3109,1,morning
3109,2,night
3109,3,night
3109,4,evening
3110,1,morning
3110,2,evening
3110,3,morning
3110,4,morning
3111,1,evening
3111,2,night
3111,3,morning
3111,4,evening
3112,1,evening
3112,2,evening
3112,3,night
3112,4,evening
3113,1,morning
3113,2,morning
3113,3,evening
3113,4,morning
3114,1,morning
3114,2,evening
3114,3,morning
3114,4,evening
3115,1,evening
3115,2,night
3115,3,evening
3115,4,morning
3116,1,night
3116,2,morning
3116,3,evening
3116,4,night
3117,1,night
3117,2,night
3117,3,evening
3117,4,morning
3118,1,night
3118,2,evening
3118,3,morning
3118,4,morning
3119,1,morning
3119,2,night
3119,3,morning
3119,4,morning
3120,1,night
3120,2,night
3120,3,morning
3120,4,night
3121,1,evening
3121,2,morning
3121,3,evening
3121,4,night
3122,1,evening
3122,2,morning
3122,3,night
3122,4,night
3123,1,morning
3123,2,night
3123,3,morning
3123,4,morning
3124,1,night
3124,2,evening
3124,3,night
3124,4,morning
3125,1,night
3125,2,evening
3125,3,morning
3125,4,morning
3126,1,night
3126,2,night
3126,3,morning
3126,4,evening
3127,1,evening
3127,2,night
3127,3,morning
3127,4,night
3128,1,night
3128,2,morning
3128,3,evening
3128,4,morning
3129,1,evening
3129,2,night
3129,3,night
3129,4,night
3130,1,evening
3130,2,morning
3130,3,night
3130,4,night
3131,1,morning
3131,2,morning
3131,3,night
3131,4,evening
3132,1,night
3132,2,evening
3132,3,morning
3132,4,morning
3133,1,night
3133,2,evening
3133,3,night
3133,4,evening
3134,1,evening
3134,2,evening
3134,3,morning
3134,4,evening
3135,1,night
3135,2,morning
3135,3,night
3135,4,night
3136,1,morning
3136,2,night
3136,3,evening
3136,4,night
3137,1,night
3137,2,night
3137,3,morning
3137,4,morning
3138,1,evening
3138,2,morning
3138,3,morning
3138,4,night
3139,1,morning
3139,2,night
3139,3,evening
3139,4,morning
3140,1,night
3140,2,night
3140,3,morning
3140,4,evening
3141,1,morning
3141,2,evening
3141,3,morning
3141,4,morning
3142,1,morning
3142,2,evening
3142,3,evening
3142,4,morning
3143,1,evening
3143,2,morning
3143,3,night
3143,4,evening
3144,1,night
3144,2,morning
3144,3,evening
3144,4,morning
3145,1,night
3145,2,night
3145,3,morning
3145,4,evening
3146,1,evening
3146,2,night
3146,3,morning
3146,4,night
3147,1,morning
3147,2,night
3147,3,evening
3147,4,night
3148,1,morning
3148,2,night
3148,3,night
3148,4,evening
3149,1,evening
3149,2,night
3149,3,night
3149,4,morning
3150,1,morning
3150,2,morning
3150,3,night
3150,4,night
3151,1,morning
3151,2,night
3151,3,evening
3151,4,morning
3152,1,morning
3152,2,evening
3152,3,morning
3152,4,night
